date,area,area_type,unvaccinated_cases,vaccinated_cases,unvaccinated_hosp,vaccinated_hosp,unvaccinated_deaths,vaccinated_deaths,population_unvaccinated,population_vaccinated,unvaccinated_cases_per_100k,vaccinated_cases_per_100k,unvaccinated_hosp_per_100k,vaccinated_hosp_per_100k,unvaccinated_deaths_per_100k,vaccinated_deaths_per_100k
2021-09-06,California,State,4520,1710,416,81,112,25,12209953,22945015,53.1463377225355,9.51716216230099,3.9990793927357,0.421504565215084,0.944194578682771,0.0940135736299522
2021-09-07,California,State,8710,2892,525,106,106,18,12161633,22994791,53.3304790800474,9.58167314626045,3.94213977208958,0.431774806240745,0.94207273456968,0.0900825135322418
2021-09-08,California,State,7900,2622,463,107,120,16,12114756,23042463,52.073450167477,9.34423918633549,3.80763520359563,0.41848204954727,0.95515159953932,0.0880362237566109
2021-09-09,California,State,7061,2420,413,94,114,25,12067494,23090329,51.4108397319278,9.29579033468328,3.69469537633201,0.413902411574251,0.935216067703393,0.0909471666687816
2021-09-10,California,State,6484,2194,442,105,118,25,12012527,23152355,51.1014162846121,9.15365073784379,3.62716592199365,0.40970839837737,0.933549261890168,0.0925546080671769
2021-09-11,California,State,4163,1641,340,64,99,27,11979871,23191185,50.6790575147739,9.14078837651954,3.56669712291321,0.394854461173194,0.938478982190805,0.0997916110921333
2021-09-12,California,State,3542,1455,336,78,99,16,11961992,23211802,50.6126882068281,9.19113721299437,3.50514959620199,0.390811043943446,0.917190763162906,0.0935484703612659
2021-09-13,California,State,7311,2399,432,95,120,21,11919709,23261923,54.1372276789643,9.59446535377639,3.53675940051413,0.398566729475829,0.930032292375115,0.0908904098034249
2021-09-14,California,State,6598,2248,416,104,96,17,11879241,23311358,51.781807560649,9.1794615434122,3.41772677227442,0.396495868788817,0.921174773948701,0.0900848419041053
2021-09-15,California,State,6115,2154,378,99,99,24,11837145,23356420,49.81172161265,8.87550403700567,3.32729845631817,0.390837783725906,0.899106764583617,0.0948041572418082
2021-09-16,California,State,5362,1999,334,98,103,20,11798764,23401101,47.9166413411729,8.60154888805079,3.24247038563894,0.392533423351076,0.888712943636663,0.0915707830523505
2021-09-17,California,State,4984,1789,369,78,106,15,11752825,23460818,46.2806662592672,8.33304277796282,3.16641196599845,0.375093485657661,0.877600552572315,0.0852485194676503
2021-09-18,California,State,3251,1336,267,75,112,15,11727389,23494320,45.2700937949615,8.13570501903682,3.08435480151878,0.381247163448138,0.895339960156519,0.0778303619160473
2021-09-19,California,State,2725,1174,289,65,81,14,11711558,23512679,44.334713744198,7.95862400148326,3.03119362940439,0.373051006711254,0.874593896290924,0.0765544411166418
2021-09-20,California,State,6047,2207,377,81,101,20,11703365,23522768,42.8228486910755,7.83860616597988,2.9661798734198,0.364388603051672,0.852013807262148,0.0759142923024317
2021-09-21,California,State,5118,1946,358,96,81,16,11669133,23579594,41.1366098431281,7.63674847715481,2.90387591654961,0.358663633357846,0.836149768551173,0.0751254907709001
2021-09-22,California,State,5005,1894,320,73,113,16,11633678,23625026,39.8989406936851,7.46484439243127,2.84150402453488,0.342252079879797,0.855889500907869,0.0701435358057535
2021-09-23,California,State,4374,1664,274,69,97,26,11598515,23669945,38.8029970092846,7.2484929124858,2.77621747266784,0.324099974521638,0.851094176403494,0.0736316515672995
2021-09-24,California,State,4132,1615,257,79,89,21,11557260,23727713,37.8883675097484,7.1260856149817,2.6476863893345,0.323912982499168,0.83311887320796,0.077064798810211
2021-09-25,California,State,2707,1252,255,80,105,20,11532920,23762689,37.2944827254751,7.06509748478862,2.63840999751767,0.326442131912885,0.82620632316633,0.0799572809289386
2021-09-26,California,State,2419,1085,241,50,85,13,11519049,23781569,36.9598963545391,7.00602578889079,2.58205839239482,0.317172392740662,0.832161950670953,0.0792930981851654
2021-09-27,California,State,5207,1951,321,72,89,14,11487041,23827614,36.0182275960238,6.83900380697551,2.51960945754935,0.311163581644629,0.819557074296654,0.0755426036362684
2021-09-28,California,State,4565,1783,271,76,85,17,11456850,23872549,35.4235987328853,6.72858903456734,2.41776753645199,0.298609563166943,0.826704423242739,0.075998826697799
2021-09-29,California,State,4165,1655,242,67,93,14,11426450,23916786,34.4676480571706,6.57338681352443,2.32668189032589,0.294473393827128,0.803899223793417,0.074663639408501
2021-09-30,California,State,3854,1530,243,65,70,20,11394998,23962082,33.9108691124198,6.48107288840761,2.29423973070089,0.291532024876398,0.772268674378003,0.0709454211866899
2021-10-01,California,State,3819,1553,275,79,72,18,11360071,24016081,33.6215202477922,6.42962045782098,2.32392913741472,0.290876529177025,0.753264909800551,0.0690013852444476
2021-10-02,California,State,2375,1074,226,60,95,24,11338824,24047497,33.2662364280458,6.3154775971665,2.29174685890832,0.278615275427626,0.742077460086312,0.0712874905145311
2021-10-03,California,State,2142,1037,196,47,67,15,11326860,24065090,32.9520146927619,6.28236646053326,2.23741241110574,0.276630706851412,0.720159237171013,0.0724226314074513
2021-10-04,California,State,4520,1871,300,85,66,13,11297372,24106768,32.1693019782452,6.22409678239974,2.21669757735314,0.283856265711652,0.692955089782954,0.0717048186870769
2021-10-05,California,State,4049,1787,259,77,81,19,11269258,24144962,31.595438036572,6.21661777724065,2.20701563238934,0.283998908639527,0.68961315566904,0.0727747203388789
2021-10-06,California,State,3920,1662,266,68,96,15,11242050,24181765,31.3605741708268,6.21129185566066,2.24285479198951,0.284157445555714,0.695094374627912,0.073254726089207
2021-10-07,California,State,3522,1456,232,70,80,19,11215636,24215914,31.0115525962403,6.15887788265424,2.23412589862428,0.286706384192525,0.709468714671451,0.072561492295639
2021-10-08,California,State,3321,1481,226,71,76,6,11182923,24260514,30.4660954922072,6.10515860110325,2.1780658649928,0.281468538901172,0.716653929771824,0.065361941041904
2021-10-09,California,State,2194,1093,204,53,60,12,11164022,24285310,30.2860640828445,6.11010171522267,2.15360173446963,0.277063435820726,0.673080518319089,0.0582362635801525
2021-10-10,California,State,2088,1001,205,40,67,10,11154524,24299255,30.2426940981845,6.08543054391703,2.16696190455358,0.272789080511786,0.67365364172292,0.0552633051036809
2021-10-11,California,State,3778,1725,245,90,55,16,11125799,24324070,29.3680352433886,5.99347536352733,2.10193571587212,0.275447324399247,0.661268719409982,0.056968849609226
2021-10-12,California,State,3812,1685,211,78,54,12,11096372,24357757,29.1407987094469,5.92536379390645,2.04571368011094,0.275652873714345,0.628261973501661,0.0527845928389172
2021-10-13,California,State,3662,1598,244,63,56,7,11067861,24392697,28.8828553748036,5.87939438243691,2.02258722672017,0.272329752747601,0.578250847205255,0.0480237413447382
2021-10-14,California,State,3524,1446,242,89,56,12,11039188,24428448,28.960463396402,5.86494191409248,2.04078157094267,0.28304236578131,0.548694601191941,0.0438598707305749
2021-10-15,California,State,3437,1520,252,99,49,14,11007414,24468139,29.1946085481243,5.87819823275368,2.08041598144669,0.298931018590573,0.515237145748181,0.0484595205918311
2021-10-16,California,State,2262,1155,196,54,64,14,10989637,24490184,29.3302291448363,5.90907302755609,2.07338188565412,0.299245257960146,0.521270304794547,0.0495825476152288
2021-10-17,California,State,2175,1178,203,71,61,15,10978867,24503162,29.472205881666,6.00913698986511,2.07281342028671,0.317160233092716,0.513974451357972,0.0524713620925449
2021-10-18,California,State,4588,2041,297,93,58,11,10953201,24531346,30.5977090297948,6.1862542258033,2.1454915325666,0.318542884450193,0.519091568365657,0.0494993513313829
2021-10-19,California,State,4120,1901,266,93,50,17,10928135,24559354,31.070521835872,6.30484242960369,2.22231096941192,0.326904829360391,0.515053248204879,0.0523513071929451
2021-10-20,California,State,3981,1888,243,69,51,12,10903536,24587214,31.5585696236524,6.46619475820702,2.22601443893326,0.330020542965369,0.509664282957644,0.0551970978551233
2021-10-21,California,State,3862,1750,276,111,94,12,10877429,24615370,32.0782210050345,6.63522715395184,2.27601052207676,0.342410917592197,0.560794283281463,0.0551339613072181
2021-10-22,California,State,3840,1786,279,88,60,17,10844164,24650954,32.7075203109907,6.77980135894828,2.31856113047139,0.335541925534751,0.577005554060493,0.0567929338556228
2021-10-23,California,State,2538,1287,236,76,52,16,10826517,24670561,33.1250180855553,6.85084890101549,2.3751207996335,0.348014554096045,0.562111922579929,0.0579059158229693
2021-10-24,California,State,2178,1222,218,66,55,10,10816334,24681900,33.160165779961,6.87316848147254,2.39716815591784,0.344960708628011,0.554716598063632,0.0549853478517803
2021-10-25,California,State,4667,2157,342,107,56,8,10790157,24709126,33.3452052643905,6.93266123617647,2.46256181179093,0.352674785594833,0.553414428671295,0.0531902955323355
2021-10-26,California,State,4439,1969,279,77,55,14,10766126,24736017,33.8429201791938,6.96439643340432,2.48530835113233,0.343050956251942,0.561284267233835,0.0513998907515536
2021-10-27,California,State,4126,2031,270,94,57,10,10742567,24761723,34.1099637943679,7.03966705847916,2.52666398476799,0.357118005998902,0.570494131297615,0.0501926761258553
2021-10-28,California,State,3962,1719,275,74,56,18,10719399,24787161,34.3169559092952,7.01457615785158,2.53079220472822,0.335427107375698,0.52108465089454,0.0535991769517868
2021-10-29,California,State,3577,1668,269,72,52,17,10690912,24819036,34.0569635219147,6.93764714655776,2.52417326844654,0.325786798718302,0.511783145481749,0.0535303397187316
2021-10-30,California,State,2446,1279,238,58,63,16,10675732,24835744,33.9822800240503,6.92837825077552,2.53043872909939,0.315213888038604,0.52723049141468,0.0534943277145806
2021-10-31,California,State,2145,1175,218,57,50,11,10666977,24844796,33.9659760880975,6.89882903445856,2.53251560533839,0.309924058140787,0.520966985973895,0.0540498357425492
2021-11-01,California,State,4746,2253,312,91,61,9,10643293,24871621,34.1475948414515,6.94652867906875,2.49788428127594,0.300399743604511,0.528837402913875,0.0545659190103796
2021-11-02,California,State,4220,1987,278,70,59,15,10623092,24895701,33.918023652086,6.95013855719794,2.50128950887638,0.296092428625672,0.535222163727311,0.0550869634652413
2021-11-03,California,State,4020,2037,277,93,52,18,10603031,24919522,33.8393804563997,6.94693444417938,2.51545322949905,0.295236114767485,0.529498189176823,0.0596204969627542
2021-11-04,California,State,3885,1786,243,77,46,16,10582722,24943815,33.800377634412,6.97854071526062,2.47708346815552,0.296666728806319,0.517015241582324,0.0584170006529818
2021-11-05,California,State,3520,1707,251,55,54,16,10556400,24974372,33.8075209622328,6.99231081480533,2.45890103227832,0.286579492655225,0.521010950702891,0.0577735104953647
2021-11-06,California,State,2221,1254,222,52,63,16,10541632,24991427,33.5499691671487,6.97324840920163,2.44066302338873,0.28295417350232,0.521740846199146,0.057734083886332
2021-11-07,California,State,2140,1131,197,54,69,19,10533920,25000371,33.5677506569254,6.94561121284389,2.41397043347314,0.281138685044771,0.547889918608512,0.062284789979431
2021-11-08,California,State,4207,2047,272,73,60,14,10510299,25026418,32.9105765687541,6.82079233232658,2.36502718496808,0.270571224832438,0.547762043415021,0.0650740920483079
2021-11-09,California,State,3758,1821,237,77,61,21,10486568,25052270,32.3556763280417,6.7190945742071,2.31452545498476,0.274283670558739,0.551726197333035,0.0684283585593527
2021-11-10,California,State,3628,1714,229,62,53,13,10462976,25077822,31.8934115876783,6.52824977042607,2.25420705215364,0.256344886273275,0.554335592473881,0.0655103598253924
2021-11-11,California,State,2692,1353,209,53,65,19,10440647,25104105,30.3292643508724,6.27501245029733,2.21250656209333,0.242419089854599,0.581518422318902,0.0671489497719312
2021-11-12,California,State,3221,1576,206,64,57,16,10414398,25135305,29.9955613647293,6.19276920877399,2.15635535123037,0.24723335222253,0.58709929410089,0.0670655989936977
2021-11-13,California,State,2149,1087,208,62,53,13,10400336,25151686,29.9372196107071,6.0938828741512,2.1400407503318,0.252752155745856,0.574157274479264,0.0653179728331986
2021-11-14,California,State,1989,1065,180,52,58,18,10392724,25160751,29.75158389658,6.0542140188332,2.11824019518711,0.25152553787331,0.559457339027354,0.0647266621163823
2021-11-15,California,State,4093,1991,257,70,64,18,10367728,25188464,29.6662324254098,6.01579244484981,2.10267861965515,0.249547343804461,0.566317767154826,0.0669240603839236
2021-11-16,California,State,3380,1718,212,62,46,10,10343239,25214571,29.2143910211713,5.95120745291058,2.07312788023724,0.240790476721915,0.546941132960657,0.0606225435511645
2021-11-17,California,State,3255,1642,229,60,61,17,10314964,25239872,28.7778859085555,5.90448998428247,2.07881066214648,0.239417107299797,0.559519991677002,0.0628257657453368
2021-11-18,California,State,2986,1415,205,53,58,9,10281116,25265279,29.2811458544828,5.93360895457698,2.08009658540126,0.239176347225659,0.551635500604076,0.0571083004013984
2021-11-19,California,State,2916,1428,193,54,65,18,10234097,25297001,28.9899259588525,5.8425897994786,2.07150665075776,0.23322922744874,0.565337057652892,0.0581661269424218
2021-11-20,California,State,1964,1094,171,44,52,12,10193821,25312727,28.8452050651917,5.8429105643181,2.02783907736153,0.222925690418782,0.566169307017317,0.057565621323331
2021-11-21,California,State,1812,986,187,57,56,19,10171158,25321885,28.6608747710227,5.79622838392278,2.04218915598682,0.225665889971687,0.564621761146287,0.0581089666677094
2021-11-22,California,State,3221,1710,207,65,62,10,10114813,25347655,27.5889571915114,5.63196646226812,1.98294747091645,0.222618508215342,0.564942299406397,0.0535411602036897
2021-11-23,California,State,2935,1620,234,82,62,18,10052903,25371682,27.1264927155867,5.57145335721703,2.02642247432693,0.233668837114206,0.591158309481067,0.0579949161994294
2021-11-24,California,State,2803,1624,215,60,43,18,9983347,25394588,26.668697095559,5.55630199631512,2.02050760846323,0.233458067072064,0.569519849977596,0.0585051541578184
2021-11-25,California,State,1364,827,186,52,45,14,9913201,25415506,24.5199737775345,5.22122203665746,2.00742424167532,0.232703834985057,0.554815745186646,0.0612674348149062
2021-11-26,California,State,2590,1484,227,49,48,12,9840494,25442868,24.2278777584017,5.24704997879956,2.0716149296686,0.229646168146498,0.534235665114257,0.0578326535919053
2021-11-27,California,State,2544,1442,191,62,44,11,9783748,25456665,25.215285594028,5.43949604441228,2.11283329981808,0.239622904257097,0.525653066989986,0.0572401316960748
2021-11-28,California,State,2597,1603,211,62,36,15,9760933,25464005,26.4231181296179,5.78407498293039,2.15289723987304,0.242358912960808,0.497610510915591,0.054979568217961
2021-11-29,California,State,5160,2681,254,81,60,16,9710577,25486716,29.4126997514448,6.32318196103189,2.23320553307124,0.25111120632411,0.497248662831408,0.0582936728966684
2021-11-30,California,State,4381,2305,255,82,47,12,9657642,25509556,31.7128579182609,6.70113024087354,2.27650955437303,0.250886373718147,0.477785955856069,0.0548813942508447
2021-12-01,California,State,4549,2533,284,112,57,11,9601068,25532160,34.4976502316498,7.20379989114009,2.39259096711205,0.279759219073402,0.501432310893508,0.0509161778713591
2021-12-02,California,State,3865,2094,223,92,54,0,9548998,25554021,38.4273676822277,7.9059405730539,2.46099119509712,0.301881481363959,0.517630974774227,0.0430460630833793
2021-12-03,California,State,3773,1990,267,67,50,14,9485535,25578946,40.466126279947,8.18083524071488,2.53769856644128,0.311640228312323,0.524106291466804,0.0441211075926048
2021-12-04,California,State,2474,1414,212,58,58,16,9438079,25592238,40.5636419384556,8.16095657039227,2.58224460416453,0.309245549931417,0.547932325150973,0.0468892169571102
2021-12-05,California,State,2340,1322,208,88,43,17,9419493,25599262,40.2539105418337,8.0019047870543,2.58278990478271,0.323670045086233,0.559629756233013,0.0479924549610621
2021-12-06,California,State,4607,2433,276,77,39,11,9366783,25621779,39.6370267755139,7.85659731121715,2.63087733994234,0.321155351022715,0.530750906840542,0.0451624712375693
2021-12-07,California,State,4046,2118,263,59,55,14,9312276,25645048,39.3551172973948,7.74529926512797,2.65854908694103,0.30805167531759,0.546130106723027,0.0462356040711753
2021-12-08,California,State,3914,2190,254,67,42,13,9265661,25668155,38.5740732058172,7.54742876644509,2.62567035730872,0.282729430967783,0.525750787928521,0.0473070898272865
2021-12-09,California,State,3478,1944,204,68,48,15,9264601,25669278,37.9817451702145,7.4636191281155,2.59667338692113,0.269360350310037,0.51655913575925,0.0556529649400902
2021-12-10,California,State,3448,1948,236,62,44,9,9235916,25693346,37.5970133490665,7.43327530348575,2.55678870555836,0.266327987910066,0.50888293050738,0.0528207909216206
2021-12-11,California,State,2421,1529,210,63,50,11,9216505,25719116,37.5940461471799,7.4897042117844,2.55907356266983,0.268838389091045,0.497554581233807,0.0499906095417232
2021-12-12,California,State,2322,1815,187,54,48,11,9206426,25735774,37.6072725103717,7.75851655254,2.52928924706659,0.249791260545396,0.505857849413318,0.0466277019684739
2021-12-13,California,State,4659,3736,242,72,57,10,9174301,25787733,37.8199307578233,8.46471127515219,2.48520295987673,0.246518096691278,0.53565778082556,0.0459797798323058
2021-12-14,California,State,4250,3715,215,71,53,15,9136756,25843124,38.2943042679168,9.3293674557302,2.42036513991243,0.252623151464638,0.534731833236467,0.0464340147112245
2021-12-15,California,State,4985,4589,218,79,60,9,9093747,25903021,40.1578924821324,10.6308614957085,2.3752585155492,0.258657088684752,0.565537741797429,0.0441206121423885
2021-12-16,California,State,4901,4794,223,94,63,18,9052568,25960668,42.5861794923038,12.1755616722079,2.41604686884744,0.272390085317857,0.59178156487119,0.0456734890532973
2021-12-17,California,State,5152,5357,227,75,56,12,9006283,26032049,45.5079129600017,14.012946667614,2.41418764465398,0.27877724327973,0.613857173772069,0.0471945726812142
2021-12-18,California,State,4076,5137,201,82,49,11,8977960,26088301,48.2849110488352,15.9584394333909,2.40748295985789,0.288580365144186,0.614202526440941,0.0470928110102467
2021-12-19,California,State,4314,5978,187,76,59,14,8964699,26111198,51.530691979412,18.2220670227387,2.4110442207023,0.300363742133055,0.632640155729553,0.0486928470853222
2021-12-20,California,State,9386,12695,312,117,56,10,8927606,26157473,59.308812943326,23.0827234070246,2.53307389621425,0.324408794600086,0.63366851730944,0.0486067049148276
2021-12-21,California,State,10685,15178,271,154,53,13,8887935,26206108,69.9166100690752,29.2887008304651,2.63438984581747,0.369052457977681,0.636496875499524,0.0474262390606474
2021-12-22,California,State,12409,17778,295,162,48,11,8847347,26258463,82.2248102817069,36.4056777754716,2.7708064026748,0.413472138759335,0.62004059360555,0.0484197636178695
2021-12-23,California,State,12613,18228,304,189,59,15,8808549,26304762,95.0943063542993,43.6374002764758,2.91437654163343,0.464337434958952,0.616284410584698,0.0467052858555203
2021-12-24,California,State,8191,12888,305,160,53,16,8767360,26362341,100.492867049733,47.6231281151072,3.05516304631204,0.50938463426186,0.61429144984514,0.0487708692378376
2021-12-25,California,State,5631,8427,315,178,51,13,8741326,26404960,103.333456339625,49.3262304831041,3.25056927453406,0.560500754403718,0.619389519883564,0.0497741982675117
2021-12-26,California,State,13347,20714,388,247,53,10,8730281,26420242,118.245253012393,57.2656158324147,3.5835861738831,0.652638122802098,0.610355088063194,0.0475825640485374
2021-12-27,California,State,29231,42288,510,417,65,17,8698228,26460076,151.273832522473,73.1565763994242,3.921981087905,0.813624701175137,0.627385584413614,0.0512902100939868
2021-12-28,California,State,34988,48897,559,432,43,11,8664480,26500509,191.933041567411,91.2219675263057,4.41210221831794,0.962245668564328,0.613341563981418,0.050133807942007
2021-12-29,California,State,34772,48303,539,458,54,22,8628741,26539630,229.752107355109,107.518454477323,4.83434208006541,1.12015771992946,0.625815515844084,0.0559809720675942
2021-12-30,California,State,33886,46624,558,500,56,11,8590711,26562243,266.144609982972,122.698867819903,5.27812623924343,1.28646622845174,0.623597145468269,0.0537820329620292
2021-12-31,California,State,20461,30471,584,456,61,19,8548170,26598500,287.974752825124,131.975218795904,5.77065868233451,1.44369043367107,0.640070163722595,0.0553199831354614
2022-01-01,California,State,12406,18254,603,448,55,39,8522461,26621565,300.2000076202,137.134258313836,6.2708244887078,1.58732752402584,0.648705981590462,0.0692242226502139
2022-01-02,California,State,21480,31456,637,479,62,16,8509869,26630942,314.297267258588,142.848334628408,6.69810545849766,1.71122105149073,0.664774376332098,0.0724184457527424
2022-01-03,California,State,56255,74843,935,749,78,30,8468095,26663519,361.437337947403,160.116042554516,7.44812482281181,1.88700845204587,0.689984836360143,0.0792950740780208
2022-01-04,California,State,65178,81792,885,736,73,28,8424230,26696977,414.515205374429,177.517691021186,8.03973436487031,2.04731580122884,0.744451252094087,0.088292500575734
2022-01-05,California,State,65517,79503,940,711,91,42,8382208,26731250,468.991668339143,193.963993453355,8.76345980165881,2.1798991282274,0.811242097547567,0.0988676976518922
2022-01-06,California,State,62072,71636,928,738,92,35,8346780,26758407,519.223324101373,207.120486870324,9.43392028337361,2.30474962771246,0.876300287570262,0.111580419780381
2022-01-07,California,State,58078,67079,947,685,88,33,8339213,26765547,584.135286078983,226.604213031242,10.0643275844581,2.42636016902091,0.923348522216665,0.119022947138509
2022-01-08,California,State,31300,39860,806,609,99,43,8338944,26765681,616.522050890719,238.134903316783,10.4124180985712,2.51227895687979,0.998756128902104,0.121157281328173
2022-01-09,California,State,23208,28453,855,589,84,39,8329052,26775782,620.218071808001,236.442874278811,10.7986907925244,2.57001964365731,1.03767597355103,0.133382792384124
2022-01-10,California,State,61344,69566,1060,809,114,37,8292281,26809124,631.735534701317,233.336872284866,11.0619226999871,2.59879541649435,1.10429722016691,0.13694698011873
2022-01-11,California,State,60372,64682,1012,829,110,58,8248896,26844813,626.734950782678,223.921417199985,11.3400456428178,2.6448312379751,1.17418310107368,0.152729691207013
2022-01-12,California,State,56646,60543,1032,791,117,74,8204789,26878579,614.658446078608,213.563054377667,11.5611922326269,2.68402794444071,1.22576495960382,0.169545527579522
2022-01-13,California,State,49823,55780,1006,744,118,66,8164026,26909119,596.293684373022,204.902923163599,11.7554045726249,2.68416708211709,1.27738096725457,0.185810616839593
2022-01-14,California,State,43523,52119,1007,750,115,61,8150785,26919981,571.752116075761,196.881374364375,11.8796620728643,2.71757780427642,1.32677842861586,0.200594495218997
2022-01-15,California,State,23875,29747,824,610,143,70,8148501,26921426,558.895083016759,191.504396110794,11.914548980937,2.71796258383299,1.40428983721756,0.214911137534627
2022-01-16,California,State,16291,20454,760,563,148,73,8138622,26930985,547.432090732664,187.193301693198,11.7622579631504,2.70320599116594,1.51833355292123,0.232870374827678
2022-01-17,California,State,33589,41313,1046,779,149,0,8100301,26961801,501.073090634886,172.009492774081,11.7932125520486,2.68422085644162,1.58724260458258,0.212999760025569
2022-01-18,California,State,54241,55912,1002,780,155,74,8059021,26992289,492.7716583512,167.173669487608,11.8358935019172,2.65525567584982,1.67514143467302,0.221227202014196
2022-01-19,California,State,45290,47561,946,725,168,79,8016203,27022432,475.166181723264,160.124109374865,11.7458530999206,2.6174021430999,1.77497643567303,0.223623733898457
2022-01-20,California,State,39407,43177,913,691,149,90,7973086,27053990,459.073007795046,153.282380898344,11.6427405183603,2.58636262419808,1.84011919242168,0.23603595202461
2022-01-21,California,State,32940,37562,830,696,165,93,7925108,27091947,442.775399040979,145.391649302387,11.3941664895923,2.55426455691797,1.94138859504682,0.252579009653944
2022-01-22,California,State,16178,20273,727,472,151,91,7895180,27114912,430.526690244645,140.277054928299,11.2618440256316,2.47939478573899,1.96322313107491,0.263429110257011
2022-01-23,California,State,11444,14423,656,429,170,92,7882829,27123333,422.417238423269,137.057007600904,11.0910145873482,2.40804792369307,2.00616881506445,0.273354521521589
2022-01-24,California,State,30630,34067,853,622,130,80,7847278,27150335,418.944177658983,133.108065570041,10.7899106634719,2.32304421184595,1.9806686016294,0.315176326816699
2022-01-25,California,State,26627,28457,771,574,152,102,7809724,27178350,370.446601478582,118.539730547082,10.4192451066681,2.21237019276635,1.98470522133689,0.329569045109172
2022-01-26,California,State,22754,24787,648,484,151,96,7772143,27205703,330.815176347483,106.461921920247,9.92188199757592,2.08359674755379,1.96305483019842,0.338164391488064
2022-01-27,California,State,19569,20937,644,450,157,105,7735623,27230918,295.741255376956,94.6959313989026,9.4719492627069,1.95523548427039,1.98709639436004,0.345720467972681
2022-01-28,California,State,16624,18516,528,442,165,83,7693018,27253917,267.080766333465,84.6326577046312,8.963600872524,1.82044605603979,1.99810120962002,0.340187011335969
2022-01-29,California,State,8489,10372,424,362,164,111,7668275,27265565,253.618223878811,79.408901720121,8.42804560720259,1.76203416811121,2.02876694656137,0.350520623986441
2022-01-30,California,State,6327,7653,442,327,166,100,7657391,27272047,244.43237725673,75.8437489387682,8.04078420070603,1.70818546498231,2.02418813405245,0.354627893220798
2022-01-31,California,State,16876,18062,525,435,160,102,7631248,27290964,219.522229054615,67.4132078504603,7.45431340793987,1.60911449351096,2.08728263431767,0.365898188342276
2022-02-01,California,State,14520,15208,542,422,164,113,7601247,27316938,197.634865512386,60.4203882587426,7.05335397130046,1.5280942960319,2.11807352135775,0.371302857694268
2022-02-02,California,State,11952,12969,453,365,174,81,7571581,27343136,178.028491388673,54.1880576014188,6.71307239908963,1.46445737397704,2.16976763882886,0.363110194403869
2022-02-03,California,State,10444,11265,429,336,140,97,7542978,27367852,161.421656009072,49.0904437805349,6.33133794863817,1.40362808576595,2.14579895178195,0.358606357352624
2022-02-04,California,State,9330,10279,417,311,182,90,7508104,27389876,148.293097698167,44.7548054408341,6.14954568709072,1.33417388026354,2.18811186267151,0.361968988625057
2022-02-05,California,State,4572,6022,316,251,149,83,7488030,27400159,141.21776450453,42.4700350930706,5.95998833185383,1.27580073010317,2.16536067754613,0.347234689925913
2022-02-06,California,State,3929,4936,311,237,0,69,7479039,27406848,136.807110416955,41.0434439075748,5.7169300570759,1.22857719980892,1.85088714510743,0.330991311785601
2022-02-07,California,State,9696,10715,378,337,140,75,7454658,27428894,123.495173851609,37.1839377013993,5.45392462768149,1.17654866329749,1.81861365835198,0.316662942578519
2022-02-08,California,State,7779,8514,324,295,156,77,7430669,27454301,110.934060676675,33.6663357149656,5.05241952546361,1.10937600841277,1.80910455611159,0.29763746567172
2022-02-09,California,State,6957,7776,313,244,144,75,7406877,27480727,101.656493398924,30.9344072302017,4.79862932013818,1.04540798460577,1.75705438530783,0.29423218263892
2022-02-10,California,State,6013,6801,279,231,126,64,7383319,27506752,93.4074693044067,28.5867474076391,4.52371081352438,0.989886825917194,1.73557254051812,0.27681515121399
2022-02-11,California,State,5319,6044,255,208,124,79,7353769,27539098,85.9908902301858,26.3562942921577,4.22718122988556,0.935293627160296,1.62987364516268,0.270783845467374
2022-02-12,California,State,2768,3565,237,175,103,76,7336167,27558107,82.6842838072953,25.0644418874116,4.08348703855063,0.895251207618454,1.54420849860308,0.26696836822438
2022-02-13,California,State,2236,2752,227,148,0,60,7328597,27565582,79.469508283782,23.925798897646,3.92396291638671,0.848884670746295,1.54580357312204,0.262231772526023
2022-02-14,California,State,5417,6085,235,216,109,60,7308382,27588107,71.3251481068489,21.5087506469985,3.65529411493347,0.785535179033073,1.48948348426701,0.254250344696927
2022-02-15,California,State,4754,5035,227,186,89,50,7289854,27610444,65.5784248706686,19.6913064594584,3.47449639301026,0.728502798226849,1.36197123132664,0.240074785779303
